objectID,color_eligible,color_analysis_status,primary_image_url,bw_grayscale_ratio,top_color_hex,dominant_colors_hex,dominant_colors_share,color_group_id,color_group_label,no_bg_image_path,no_bg_image_exists,dominant_color_foreground_pixels
37479,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_21_O1.jpg,0.00004400,#231413,"[""#231413"", ""#fefefd"", ""#130b0c"", ""#1b0d0c"", ""#331b13"", ""#2b1513"", ""#24130c"", ""#1c1213""]","[0.018765, 0.0184, 0.01719, 0.01459, 0.01297, 0.01218, 0.01173, 0.011525]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37479_no_bg.png,True,388735
37482,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_24ab.jpg,0.00025600,#433324,"[""#433324"", ""#e4cbab"", ""#4c3b2b"", ""#fefdfd"", ""#ecd3b3"", ""#bca383"", ""#dcc3a4"", ""#ccb394""]","[0.017645, 0.01479, 0.01378, 0.013595, 0.012285, 0.01185, 0.011515, 0.01096]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37482_no_bg.png,True,386687
37496,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1989_238_38.JPG,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37496_no_bg.png,False,
37510,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_238_52.jpg,0.00004400,#bcab8b,"[""#bcab8b"", ""#b4a383"", ""#cdbb9b"", ""#c4b393"", ""#ac9b7c"", ""#5b4425"", ""#d5c2a3"", ""#644b2b""]","[0.035625, 0.03555, 0.034645, 0.03217, 0.02873, 0.02503, 0.02383, 0.02146]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37510_no_bg.png,True,326289
37524,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/65_60_1ab_182117.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37524_no_bg.png,False,
37537,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1973_334_2.JPG,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37537_no_bg.png,False,
37540,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1989_320ab.jpg,0.00115600,#3c3b1c,"[""#3c3b1c"", ""#4c4b24"", ""#43431d"", ""#5d5b2b"", ""#444423"", ""#64622c"", ""#333414"", ""#4a4523""]","[0.04214, 0.03533, 0.032175, 0.03078, 0.030645, 0.028955, 0.02243, 0.02139]",3,yellow,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37540_no_bg.png,True,381722
37543,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1991_423_2.JPG,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37543_no_bg.png,False,
37555,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1991_456_11a.jpg,0.01639600,#c4c3c3,"[""#c4c3c3"", ""#cccccb"", ""#848383"", ""#949393"", ""#a4a3a3"", ""#9c9b9b"", ""#cbcac5"", ""#acabab""]","[0.02526, 0.024665, 0.024575, 0.024275, 0.02301, 0.022345, 0.021895, 0.02153]",0,red,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37555_no_bg.png,True,340565
37557,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DT6789.jpg,0.58620000,#8d9393,"[""#8d9393"", ""#929594"", ""#848b8c"", ""#949a9b"", ""#ebf4fd"", ""#959995"", ""#8c918d"", ""#9a9d9b""]","[0.05023, 0.02714, 0.02532, 0.02289, 0.022835, 0.01764, 0.016775, 0.015715]",1,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37557_no_bg.png,True,273495
37558,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DT5077.jpg,0.81146800,#838483,"[""#838483"", ""#8c8c8b"", ""#fdfdfd"", ""#939493"", ""#a3a4a3"", ""#7c7c7b"", ""#9b9c9c"", ""#ababac""]","[0.03022371, 0.0273058, 0.02666939, 0.02124185, 0.02083959, 0.0204013, 0.0187082, 0.01758547]",1,gray,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37558_no_bg.png,True,166558
37563,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DT6866.jpg,0.05672000,#fefefe,"[""#fefefe"", ""#7b6b5b"", ""#746454"", ""#7c6244"", ""#7b5d3b"", ""#745a3c"", ""#7b644b"", ""#7c6a54""]","[0.01544, 0.01065, 0.008975, 0.0075, 0.00684, 0.00634, 0.006055, 0.006035]",8,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37563_no_bg.png,True,338525
37649,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1996_265_1_O2.jpg,0.00014800,#b49373,"[""#b49373"", ""#ac8c6c"", ""#bc9b7b"", ""#a48364"", ""#ba9574"", ""#c39d7b"", ""#c4a481"", ""#c4a27d""]","[0.047735, 0.03761, 0.03649, 0.023305, 0.02303, 0.022165, 0.02094, 0.020315]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37649_no_bg.png,True,377767
37657,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1984_498_3_237967.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/37657_no_bg.png,False,
38308,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/1986_506_9_264829.jpg,1.00000000,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/38308_no_bg.png,False,
38546,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1992_72_4.jpg,0.00211200,#ecdabc,"[""#ecdabc"", ""#e5d2b4"", ""#ddcaac"", ""#d5c2a4"", ""#9b815c"", ""#ccba9d"", ""#8c7553"", ""#937d5a""]","[0.05151483, 0.05085968, 0.03434322, 0.03121611, 0.02639881, 0.02392134, 0.02324967, 0.02305147]",9,white,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/38546_no_bg.png,True,181637
39484,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DT4188.jpg,0.00684800,#cbcdd3,"[""#cbcdd3"", ""#c3c5ca"", ""#c5c9cc"", ""#cdd2db"", ""#fdfdfd"", ""#acb3bc"", ""#a4abb3"", ""#d2d5db""]","[0.02880866, 0.02394661, 0.02337421, 0.01823606, 0.01713839, 0.01614847, 0.0155626, 0.01519896]",2,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/39484_no_bg.png,True,148497
39496,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DT4131.jpg,0.80960400,#54442b,"[""#54442b"", ""#fdfdfd"", ""#4c3c23"", ""#c4b3a4"", ""#c4b4ab"", ""#534225"", ""#5c4c33"", ""#cbbbac""]","[0.028545, 0.02595, 0.01844, 0.0173, 0.017035, 0.016675, 0.01639, 0.01564]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/39496_no_bg.png,True,209575
39500,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1997_34_5.JPG,0.00000000,#3a3532,"[""#3a3532"", ""#423d3a"", ""#3e3935"", ""#5a5552"", ""#625d5a"", ""#726d6a"", ""#6a6562"", ""#524d4a""]","[0.043215, 0.03555, 0.028425, 0.02807, 0.026715, 0.02632, 0.02623, 0.025875]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/39500_no_bg.png,True,408444
39501,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1997_34_6.JPG,0.00009600,#4a4542,"[""#4a4542"", ""#423d3a"", ""#524d4a"", ""#5a5552"", ""#46413d"", ""#4e4945"", ""#625d5a"", ""#6a6561""]","[0.04092, 0.03782, 0.03781, 0.033165, 0.03037, 0.03035, 0.030345, 0.02681]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/39501_no_bg.png,True,413711
39505,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1997_34_10.JPG,0.00000000,#8a8581,"[""#8a8581"", ""#3a3532"", ""#817d7a"", ""#524d4a"", ""#5a5652"", ""#85817d"", ""#423d3a"", ""#4a4542""]","[0.02696, 0.023665, 0.023625, 0.023525, 0.02346, 0.02302, 0.02191, 0.02176]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/39505_no_bg.png,True,315307
39506,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP252971.jpg,0.17184800,#4b3d2c,"[""#4b3d2c"", ""#ead5ac"", ""#534533"", ""#6c5b43"", ""#64533c"", ""#eddab4"", ""#73644b"", ""#5b4b34""]","[0.01519, 0.01478, 0.01453, 0.013555, 0.01347, 0.012925, 0.012495, 0.012355]",5,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/39506_no_bg.png,True,311362
39510,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1997_34_15.JPG,0.00012800,#b2adaa,"[""#b2adaa"", ""#aaa6a2"", ""#a39e9a"", ""#bab5b1"", ""#9b9692"", ""#aea9a5"", ""#a6a19d"", ""#b6b1ad""]","[0.052, 0.05128, 0.04564, 0.04447, 0.03919, 0.03918, 0.03701, 0.036085]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/39510_no_bg.png,True,330732
39511,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP253253.jpg,0.21602800,#7b6c53,"[""#7b6c53"", ""#83745b"", ""#ac9c83"", ""#a4937b"", ""#73644c"", ""#93836b"", ""#9c8c73"", ""#8b7c63""]","[0.017875, 0.017765, 0.01678, 0.016515, 0.01576, 0.015695, 0.01562, 0.01558]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/39511_no_bg.png,True,364952
39512,True,eligible,https://images.metmuseum.org/CRDImages/as/original/1997_34_17.JPG,0.00358400,#8a8581,"[""#8a8581"", ""#120d0b"", ""#7a7572"", ""#827d7a"", ""#726d6a"", ""#85817d"", ""#6a6662"", ""#625e5a""]","[0.02911, 0.028015, 0.02777, 0.02739, 0.02702, 0.025595, 0.02503, 0.023345]",6,orange,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/39512_no_bg.png,True,323810
39513,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP253558.jpg,0.32990000,#34322c,"[""#34322c"", ""#433d33"", ""#4b453b"", ""#534c43"", ""#3b352c"", ""#3c3a34"", ""#5c544b"", ""#2c2a24""]","[0.02562, 0.02495, 0.02479, 0.024195, 0.02351, 0.023315, 0.022795, 0.02171]",3,yellow,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/39513_no_bg.png,True,333580
