objectId,department,title,final_group,objectBeginDate,objectEndDate,final_date,final_date_bucket_key,geo_options,geo_normalized_best_guess_location,geo_normalized_source_cols,geo_normalized_confidence,geo_normalized_geo_eligible,mapbox_feature_id,mapbox_place_name,geo_mapbox_lon,geo_mapbox_lat,geo_mapbox_relevance,geo_mapbox_accuracy,geo_mapbox_match_status,geo_mapbox_updated_at,color_eligible,top_color_hex,dominant_colors_hex,color_group_id,color_group_key,color_group_type,color_group_confidence
42317,Asian Art,Vase with Nine Peaches,vase,1736,1795,1765,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#ccdbdc,"[""#ccdbdc"", ""#d3e3e4"", ""#c4d2d4"", ""#bccbcc"", ""#dbeaec"", ""#a4b3b3"", ""#b4c3c4"", ""#acbbbc""]",9.0,white,single,1.0
449736,Islamic Art,Ewer,pitcher,800,999,899,500:999,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true,place.1878126,"Nishapur County, Razavi Khorasan, Iran",58.79233,36.21129,0.95,place:0.95,matched,2026-04-27T16:46:56Z,True,#bbac9b,"[""#bbac9b"", ""#b4a592"", ""#ac9c8a"", ""#c2b5a4"", ""#b3a38d"", ""#a59482"", ""#beb2a2"", ""#ab9b85""]",2.0,brown_tan,single,1.0
48641,Asian Art,Bottle vase with floral scrolls,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#7c7363,"[""#7c7363"", ""#837c6b"", ""#8c8373"", ""#756d5c"", ""#958b7b"", ""#9d9382"", ""#fefdfd"", ""#c5baa4""]",2.0,brown_tan,single,0.920609
451763,Islamic Art,Ewer,pitcher,1100,1199,1149,1000:1499,||||||Iran||||,Iran,country,0.70,true,country.8814,Iran,54.301374,32.565838,1.0,country:1.00,matched,2026-04-27T16:46:46Z,True,#8bb5b3,"[""#8bb5b3"", ""#5c8482"", ""#94bdbb"", ""#a3c3bd"", ""#749d9a"", ""#83adab"", ""#638b84"", ""#6b9593""]",5.0,blue,single,1.0
309485,The Michael C. Rockefeller Wing,Animal Bottle,bottle,200,900,550,500:999,||||||Peru||Moche (?)||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#735c3c,"[""#735c3c"", ""#837353"", ""#6c5a3c"", ""#826c4b"", ""#7c6b4b"", ""#7b6443"", ""#6b5335"", ""#fefefe""]",2.0,brown_tan,single,0.884461
48608,Asian Art,Square vase with scenes of four seasons,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#0b0c0d,"[""#0b0c0d"", ""#1b1c1b"", ""#131413"", ""#020302"", ""#232323"", ""#fefefe"", ""#06060a"", ""#2b2b2a""]",0.0,multicolor,multicolor,0.523313
309747,The Michael C. Rockefeller Wing,Bridge and Spout Bottle in Animal Form,bottle,100,500,300,0:499,||||||Peru||Vicús||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#835c3b,"[""#835c3b"", ""#835434"", ""#fefefd"", ""#8b5c3b"", ""#8b7454"", ""#836344"", ""#836b4c"", ""#6b4c34""]",3.0,orange,single,0.638135
48216,Asian Art,Jar decorated with auspicious characters amid plants,jar,1578,1599,1588,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fdfdfd,"[""#fdfdfd"", ""#e3e4e3"", ""#f4fdfe"", ""#dbdcdb"", ""#dce3e3"", ""#ecfcfe"", ""#ebeceb"", ""#e4ebec""]",0.0,multicolor,multicolor,0.369362
47313,Asian Art,Vase in the form of twin fish,vase,1767,1799,1783,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefe,"[""#fefefe"", ""#636483"", ""#7b839c"", ""#5c5c7b"", ""#747b94"", ""#646b84"", ""#6c738c"", ""#545373""]",0.0,multicolor,multicolor,0.499632
63548,Asian Art,Sake Bottle (Tokkuri),bottle,1700,1733,1716,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#33231c,"[""#33231c"", ""#2c221c"", ""#fefefe"", ""#44332c"", ""#4c3b33"", ""#4b342b"", ""#4c3b2c"", ""#2b1c14""]",2.0,brown_tan,single,1.0
193063,European Sculpture and Decorative Arts,Jug,jug,1800,1899,1849,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#cbc4b4,"[""#cbc4b4"", ""#c3bcac"", ""#cbc5ba"", ""#fefefd"", ""#c3bdb3"", ""#bbb4a4"", ""#c5c1b4"", ""#bab5ab""]",9.0,white,single,0.87024
446903,Islamic Art,Jar,jar,1100,1299,1199,1000:1499,Raqqa||||||Syria||||,"Raqqa, Syria",city||country,0.88,true,place.13035735,"Raqqa, Al-Raqqah, Syria",39.008921,35.949678,1.0,place:1.00,matched,2026-04-27T16:47:01Z,False,,[],,,,
49191,Asian Art,Large Vase with Cover and Design of Peacocks,vase,1736,1795,1765,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#83837b,"[""#83837b"", ""#fefefd"", ""#7c7c74"", ""#74746b"", ""#8b8b83"", ""#848374"", ""#82836c"", ""#6c6c63""]",8.0,gray,single,0.912536
47281,Asian Art,Vase,vase,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
49272,Asian Art,Jar,jar,1667,1699,1683,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#030201,"[""#030201"", ""#0c0302"", ""#130302"", ""#fefefe"", ""#140b03"", ""#1b0b03"", ""#140c0b"", ""#1c130c""]",2.0,brown_tan,single,0.788578
62757,Asian Art,Tea Jar,jar,1650,1650,1650,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#251d1b,"[""#251d1b"", ""#1b130e"", ""#2c2422"", ""#1d1511"", ""#221a15"", ""#2a211e"", ""#342c2a"", ""#332925""]",2.0,brown_tan,single,1.0
47985,Asian Art,Small Jar (Kotsubo),jar,1567,1615,1591,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#fdfefe,"[""#fdfefe"", ""#936334"", ""#c3844b"", ""#835b34"", ""#c38344"", ""#93643b"", ""#b47b44"", ""#9c6b3c""]",1.0,yellow,single,0.756039
204046,European Sculpture and Decorative Arts,Jug,jug,1700,1799,1749,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#e2e3dd,"[""#e2e3dd"", ""#dadbd5"", ""#d2d3cd"", ""#ddded9"", ""#e5e5e2"", ""#fdfdfd"", ""#ededea"", ""#e9eae5""]",9.0,white,single,0.893913
307863,The Michael C. Rockefeller Wing,Double-End Snake Bottle,bottle,-300,-100,-200,-500:-1,||||||Peru||Paracas||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#fefefe,"[""#fefefe"", ""#7b6b5c"", ""#837364"", ""#736354"", ""#6b5b4d"", ""#6b5d53"", ""#8b7b6c"", ""#5c544b""]",2.0,brown_tan,single,0.917128
680974,European Sculpture and Decorative Arts,Jar with the emblem of the Order of Saint Augustine,jar,1570,1605,1587,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#fdfdfd,"[""#fdfdfd"", ""#fcfcf4"", ""#f3f4f3"", ""#f5fbfc"", ""#bbbcb4"", ""#ececeb"", ""#c3c4bc"", ""#f3f3ec""]",0.0,multicolor,multicolor,0.584383
53613,Asian Art,Freshwater Jar (Mizusashi),jar,1870,1889,1879,1500:1999,||||||||Japan||Japanese,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#e2d5bb,"[""#e2d5bb"", ""#eaddc3"", ""#f4ead3"", ""#dbcdb3"", ""#fdfdfd"", ""#ede3cb"", ""#e5d9bd"", ""#ddd1b5""]",2.0,brown_tan,single,0.886106
57435,Asian Art,Bottle,bottle,1150,1199,1174,1000:1499,||||||||Korea||,Korea,culture,0.55,true,country.8828,South Korea,128.168944,36.536236,1.0,country:1.00,matched,2026-04-27T16:46:49Z,True,#494543,"[""#494543"", ""#514d4a"", ""#423e3b"", ""#4d4946"", ""#3a3633"", ""#45413e"", ""#595552"", ""#312d2b""]",8.0,gray,single,1.0
209256,European Sculpture and Decorative Arts,Jug,jug,1855,1855,1855,1500:1999,||||||||||British,Britain,department||artistNationality,0.53,true,country.8783,United Kingdom,-2.36967,54.237933,1.0,country:1.00,matched,2026-04-27T16:46:31Z,True,#ececec,"[""#ececec"", ""#f3f3f3"", ""#e4e4e4"", ""#fcfcfc"", ""#dcdcdb"", ""#d4d4d4"", ""#b3b4b3"", ""#abacab""]",9.0,white,single,0.808092
46916,Asian Art,Meiping vase,vase,1700,1722,1711,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#344d3a,"[""#344d3a"", ""#3b5443"", ""#34523d"", ""#324a35"", ""#2c4a34"", ""#2c4532"", ""#2b432d"", ""#3b5a45""]",6.0,green,single,1.0
45845,Asian Art,Jar with floral sprays,jar,1800,1899,1849,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
52975,Asian Art,Miniature vase with floral medallions,vase,1736,1795,1765,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
52562,Asian Art,Flask with molded decoration,flask,581,618,599,500:999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fefefe,"[""#fefefe"", ""#534424"", ""#5b4c2b"", ""#4b3c1c"", ""#63542c"", ""#5b4c24"", ""#6b5c34"", ""#635433""]",2.0,brown_tan,single,0.816309
310652,The Michael C. Rockefeller Wing,Bottle with caiman,bottle,-1000,-800,-900,-1000:-501,||||Tembladera||Peru||Cupisnique||,"Tembladera, Peru, Peru",region||country,0.70,true,country.8880,Peru,-75.311132,-10.151093,0.425926,country:0.43,matched,2026-04-27T16:47:09Z,True,#fefefe,"[""#fefefe"", ""#8c7b64"", ""#83735c"", ""#94826b"", ""#937c64"", ""#2c2422"", ""#7c6c5b"", ""#9b836c""]",0.0,multicolor,multicolor,0.567105
464680,Medieval Art,Pharmacy Jar,jar,1400,1450,1425,1000:1499,probably Manises||Valencia||||Spain||Spanish||,"Manises, Valencia, Spain, Valencia, Spain",city||state||country,0.75,true,place.35178566,"Manises, Valencia, Spain",-0.462126,39.493927,1.0,place:1.00,matched,2026-04-27T16:46:52Z,True,#fefefe,"[""#fefefe"", ""#fdfdf4"", ""#f4fdfd"", ""#fdfdec"", ""#f4f4f4"", ""#fcf4f4"", ""#fdf5fc"", ""#fcf4ec""]",9.0,white,single,0.698804
449497,Islamic Art,Jar with Handles,jar,1000,1199,1099,1000:1499,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true,place.1878126,"Nishapur County, Razavi Khorasan, Iran",58.79233,36.21129,0.95,place:0.95,matched,2026-04-27T16:46:56Z,True,#9c836c,"[""#9c836c"", ""#fefdfe"", ""#a48b74"", ""#947c64"", ""#83847b"", ""#8b8c82"", ""#838274"", ""#a2856c""]",0.0,multicolor,multicolor,0.529817
625629,Islamic Art,Vase,vase,1650,1699,1674,1500:1999,Kirman||||||Iran||||,"Kirman, Iran",city||country,0.88,true,region.99438,"Kerman, Iran",57.064839,30.285219,0.958333,region:0.96,matched,2026-04-27T16:46:49Z,True,#2c2c1c,"[""#2c2c1c"", ""#333423"", ""#3c3c2b"", ""#fefefe"", ""#444433"", ""#535443"", ""#4b4c3b"", ""#43422d""]",2.0,brown_tan,single,0.789047
50981,Asian Art,Vase,vase,1723,1735,1729,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
444898,Islamic Art,Ewer,pitcher,1600,1699,1649,1500:1999,Iznik||||||Turkey||||,"Iznik, Turkey",city||country,0.88,true,place.5138660,"İznik, Bursa, Türkiye",29.719765,40.42917,1.0,place:1.00,matched,2026-04-27T16:46:47Z,True,#fdfdfd,"[""#fdfdfd"", ""#c3bbb3"", ""#bbb4ac"", ""#b3aca4"", ""#cbc4bc"", ""#dcdad5"", ""#bdbab3"", ""#c5c2bc""]",9.0,white,single,0.808573
308294,The Michael C. Rockefeller Wing,"Bottle, Falcon Head",bottle,-400,-200,-300,-500:-1,||||||Peru||Paracas||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#936453,"[""#936453"", ""#937b6c"", ""#935d4a"", ""#935b44"", ""#9b7b6c"", ""#9c8274"", ""#94624d"", ""#946b5b""]",3.0,orange,single,1.0
198781,European Sculpture and Decorative Arts,Storage jar,jar,1495,1525,1510,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#ebebeb,"[""#ebebeb"", ""#8b847b"", ""#e4e4e3"", ""#fdfefe"", ""#938c83"", ""#dcdcdb"", ""#84827b"", ""#dbdad5""]",0.0,multicolor,multicolor,0.398614
62937,Asian Art,Vase with lid,vase,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
52685,Asian Art,Covered Jar,jar,1736,1795,1765,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
629700,Asian Art,Freshwater jar,jar,1600,1633,1616,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#1d1d1d,"[""#1d1d1d"", ""#2a2929"", ""#292926"", ""#fdfdfd"", ""#0c0c0c"", ""#131313"", ""#242424"", ""#ccd2cb""]",8.0,gray,single,0.823545
48482,Asian Art,Vase,vase,960,1279,1119,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#1b1c1b,"[""#1b1c1b"", ""#242423"", ""#131414"", ""#2b2c2b"", ""#0c0c0c"", ""#333333"", ""#fefefd"", ""#23231c""]",0.0,multicolor,multicolor,0.324962
37438,Asian Art,Vase with Cover,vase,1071,1199,1135,1000:1499,||||||||Thailand||,Thailand,culture,0.55,true,country.8925,Thailand,101.017438,15.127333,1.0,country:1.00,matched,2026-04-27T16:47:09Z,False,,[],,,,
715459,Islamic Art,Ewer with Filter,pitcher,1875,1899,1887,1500:1999,||||||Egypt||||,Egypt,country,0.70,true,country.8771,Egypt,29.871903,26.494184,1.0,country:1.00,matched,2026-04-27T16:46:40Z,True,#b4925c,"[""#b4925c"", ""#ac8a54"", ""#a48453"", ""#c4a264"", ""#bc9b63"", ""#a3824c"", ""#ac8c5a"", ""#ccaa6c""]",3.0,orange,single,1.0
446217,Islamic Art,Pierced Blue Pot with Animals and Vegetal Scroll,pot,1075,1199,1137,1000:1499,||||||Iran||||,Iran,country,0.70,true,country.8814,Iran,54.301374,32.565838,1.0,country:1.00,matched,2026-04-27T16:46:46Z,True,#636563,"[""#636563"", ""#6b6d6b"", ""#5b5d5b"", ""#444b5c"", ""#545b5b"", ""#4c535c"", ""#535b64"", ""#4c5363""]",0.0,multicolor,multicolor,0.457005
62763,Asian Art,Tea Jar,jar,1310,1330,1320,1000:1499,||||||||Japan||Japanese,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
317991,The Michael C. Rockefeller Wing,Globular vessel with twine impressions,vessel,1100,1600,1350,1000:1499,||||||Mali||Middle Niger civilization (?)||,Mali,country,0.70,true,country.8851,Mali,-1.252145,17.350335,1.0,country:1.00,matched,2026-04-27T16:46:51Z,True,#cb9464,"[""#cb9464"", ""#c38c5c"", ""#d39c6c"", ""#dba474"", ""#bb8354"", ""#fdfefe"", ""#bb845b"", ""#b48254""]",3.0,orange,single,0.878563
468169,Medieval Art,Pharmacy Jar,jar,1400,1450,1425,1000:1499,||||||Spain||Spanish||,Spain,country,0.70,true,country.8774,Spain,-4.055685,41.294856,1.0,country:1.00,matched,2026-04-27T16:47:07Z,True,#fefefd,"[""#fefefd"", ""#aca39c"", ""#020202"", ""#a39b94"", ""#b4aba4"", ""#bcb3ac"", ""#83827c"", ""#74736b""]",0.0,multicolor,multicolor,0.444436
477748,Medieval Art,Vase,vase,300,699,499,0:499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true,country.8771,Egypt,29.871903,26.494184,0.388889,country:0.39,matched,2026-04-27T16:46:49Z,True,#4c3a24,"[""#4c3a24"", ""#453422"", ""#9c8364"", ""#947b5c"", ""#44331d"", ""#3c2c1b"", ""#8c7354"", ""#836b4c""]",2.0,brown_tan,single,1.0
47914,Asian Art,Vase with figures in a landscape,vase,1800,1899,1849,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
52260,Asian Art,Jar with Chrysanthemums and Rocks,jar,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#bcbcbb,"[""#bcbcbb"", ""#e4e4e4"", ""#b4b4b3"", ""#c3c3c3"", ""#838382"", ""#cccbcb"", ""#fdfdfd"", ""#dcdcdc""]",0.0,multicolor,multicolor,0.584049
460278,Robert Lehman Collection,Apothecary jar (albarello),jar,1477,1503,1490,1000:1499,"||||||||Italian, Faenza or Naples||","Faenza, Italy",culture||country,0.35,true,place.21547120,"Faenza, Ravenna, Italy",11.882004,44.285633,1.0,place:1.00,matched,2026-04-27T16:46:41Z,True,#b46202,"[""#b46202"", ""#ba6402"", ""#d4cabc"", ""#fdfdfd"", ""#d4ccc2"", ""#ccc4bb"", ""#ab5d02"", ""#ccc2b4""]",3.0,orange,single,0.896197
315155,The Michael C. Rockefeller Wing,Stirrup Spout Bottle with Warrior,bottle,500,700,600,500:999,||||||Peru||Moche||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#fefefe,"[""#fefefe"", ""#b35334"", ""#d48364"", ""#db8c6c"", ""#dca483"", ""#d48b6c"", ""#bb5b3c"", ""#ac5334""]",4.0,red,single,1.0
52041,Asian Art,Vase with deer and pine tree,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#82837c,"[""#82837c"", ""#727365"", ""#8a8b83"", ""#7c7d73"", ""#7a7b6d"", ""#757669"", ""#92938c"", ""#fdfefe""]",8.0,gray,single,0.932586
50943,Asian Art,Vase with Warrior,vase,1667,1699,1683,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fcfdfe,"[""#fcfdfe"", ""#e3eced"", ""#757a7b"", ""#ebf3f4"", ""#c2c5cb"", ""#f2f6fa"", ""#dae3e5"", ""#d3dadd""]",9.0,white,single,0.640059
770928,European Sculpture and Decorative Arts,Vase with handles,vase,1885,1885,1885,1500:1999,||||||||||British,Britain,department||artistNationality,0.53,true,country.8783,United Kingdom,-2.36967,54.237933,1.0,country:1.00,matched,2026-04-27T16:46:31Z,True,#0c0c13,"[""#0c0c13"", ""#fdfdfe"", ""#03030b"", ""#0b0b0d"", ""#020213"", ""#9c733b"", ""#a47b3c"", ""#020204""]",5.0,blue,single,0.831164
46921,Asian Art,Bottle vase,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#024b7c,"[""#024b7c"", ""#024473"", ""#023c5b"", ""#02344c"", ""#025283"", ""#033b54"", ""#02548b"", ""#02426c""]",5.0,blue,single,1.0
187702,European Sculpture and Decorative Arts,Jug,jug,1600,1699,1649,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#fefdfd,"[""#fefdfd"", ""#332c23"", ""#3c332b"", ""#2c2b23"", ""#24231b"", ""#c4bbb4"", ""#3b3324"", ""#bcb3ac""]",0.0,multicolor,multicolor,0.528671
199466,European Sculpture and Decorative Arts,Bottle,bottle,1745,1765,1755,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,False,,[],,,,
308706,The Michael C. Rockefeller Wing,"Bottle, Falcon",bottle,-500,-100,-300,-500:-1,||||||Peru||Paracas||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#6b6552,"[""#6b6552"", ""#635d4b"", ""#fefefd"", ""#938364"", ""#736b55"", ""#8b7b5c"", ""#736d5a"", ""#83755b""]",2.0,brown_tan,single,0.884933
47983,Asian Art,Vase,vase,1800,1899,1849,1500:1999,||||||||Japan||Japanese,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#060b0c,"[""#060b0c"", ""#061214"", ""#080c0d"", ""#0b1314"", ""#06151a"", ""#d3d4d4"", ""#141a1b"", ""#fdfdfd""]",5.0,blue,single,0.918816
451834,Islamic Art,Ewer with 'Tughra-Illuminator' Style Decoration,pitcher,1500,1565,1532,1500:1999,Iznik||||||Turkey||||,"Iznik, Turkey",city||country,0.88,true,place.5138660,"İznik, Bursa, Türkiye",29.719765,40.42917,1.0,place:1.00,matched,2026-04-27T16:46:47Z,True,#fdfefe,"[""#fdfefe"", ""#cbd4d4"", ""#c3cccc"", ""#bbc4c4"", ""#cbd4db"", ""#c3ccd3"", ""#d3dbdc"", ""#bbc4cb""]",9.0,white,single,1.0
63132,Asian Art,Tea jar,jar,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
308704,The Michael C. Rockefeller Wing,Single Spout Bottle with Incised Rings,bottle,-500,-100,-300,-500:-1,||||||Peru||Paracas||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#7b6a4d,"[""#7b6a4d"", ""#746245"", ""#75644a"", ""#7c6c52"", ""#6c5c43"", ""#6c593d"", ""#725e42"", ""#7a664a""]",2.0,brown_tan,single,1.0
208546,European Sculpture and Decorative Arts,Bottle,bottle,1857,1867,1862,1500:1999,"||||||||||British, Scottish",Scotland,department||artistNationality,0.35,true,region.17487,"Scotland, United Kingdom",-4.095892,56.734282,1.0,region:1.00,matched,2026-04-27T16:47:05Z,True,#fdfefe,"[""#fdfefe"", ""#7c2314"", ""#832b1b"", ""#832414"", ""#d4d4d3"", ""#732314"", ""#7c241a"", ""#832a14""]",0.0,multicolor,multicolor,0.568488
448394,Islamic Art,Bottle,bottle,1600,1699,1649,1500:1999,||||||Iran||||,Iran,country,0.70,true,country.8814,Iran,54.301374,32.565838,1.0,country:1.00,matched,2026-04-27T16:46:46Z,True,#fdfdfd,"[""#fdfdfd"", ""#f3f3f3"", ""#ececec"", ""#f4fcfc"", ""#e4e4e3"", ""#fbf4f4"", ""#fdfbf5"", ""#ecf3f3""]",9.0,white,single,0.761783
44424,Asian Art,Ovoid Jar (Hu),jar,-2300,-2000,-2150,-2500:-2001,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
42415,Asian Art,Vase,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#0a0504,"[""#0a0504"", ""#050302"", ""#342b24"", ""#2c241d"", ""#3c332b"", ""#443b33"", ""#0d0b0a"", ""#120d0b""]",2.0,brown_tan,single,1.0
42505,Asian Art,Flask with Medallion,flask,1400,1433,1416,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fdfdfd,"[""#fdfdfd"", ""#d2d4d4"", ""#f2f3f4"", ""#ccd2d3"", ""#cbcdcc"", ""#b4bbbc"", ""#d4dadb"", ""#acb3b4""]",0.0,multicolor,multicolor,0.571237
48284,Asian Art,Double gourd bottle,bottle,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fdfdfd,"[""#fdfdfd"", ""#03032b"", ""#020324"", ""#f3f4f3"", ""#031b54"", ""#030433"", ""#03144c"", ""#031c5b""]",0.0,multicolor,multicolor,0.476914
46783,Asian Art,Jar,jar,1573,1620,1596,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#b5c3b3,"[""#b5c3b3"", ""#c2ccbd"", ""#acbcab"", ""#131c1b"", ""#fdfefd"", ""#bdcabb"", ""#0c1413"", ""#bac5b4""]",6.0,green,single,0.661835
52941,Asian Art,Vase,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
202243,European Sculpture and Decorative Arts,Water jar,jar,1760,1770,1765,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#ececec,"[""#ececec"", ""#a4a4a4"", ""#dcdcdc"", ""#e3e3e3"", ""#fdfdfd"", ""#ababab"", ""#f2f2f2"", ""#d4d4d4""]",9.0,white,single,1.0
206629,European Sculpture and Decorative Arts,Vase,vase,1685,1695,1690,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,False,,[],,,,
48720,Asian Art,Large Jar,jar,1670,1670,1670,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
