objectID,color_eligible,color_analysis_status,primary_image_url,bw_grayscale_ratio,top_color_hex,dominant_colors_hex,dominant_colors_share,color_group_id,color_group_label,no_bg_image_path,no_bg_image_exists,dominant_color_foreground_pixels,color_group_key,color_group_type,color_group_confidence
460186,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/DT3548.jpg,0.000808,#fefdfd,"[""#fefdfd"", ""#1b131b"", ""#1b1523"", ""#221d2b"", ""#1d1b2b"", ""#242333"", ""#221c24"", ""#24233b""]","[0.020975, 0.01944, 0.010845, 0.008685, 0.008305, 0.007725, 0.007685, 0.00734]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460186_no_bg.png,True,317163.0,multicolor,multicolor,0.471429
460187,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SF-1975-1-1114.jpg,0.025532,#fefdfc,"[""#fefdfc"", ""#c9c6c3"", ""#c1bebb"", ""#120d0b"", ""#d1cdcb"", ""#b9b6b3"", ""#b1aeab"", ""#292622""]","[0.051855, 0.01929, 0.017545, 0.017285, 0.016995, 0.01618, 0.015, 0.0148]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460187_no_bg.png,True,306275.0,combo_1,combo,0.65834
460226,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SF-1975-1-996.jpg,0.270132,#838384,"[""#838384"", ""#fdfdfd"", ""#a3a3a4"", ""#ababac"", ""#7b7b7c"", ""#9b9b9c"", ""#8b8b8c"", ""#939394""]","[0.04009, 0.039805, 0.03578, 0.034635, 0.03428, 0.034035, 0.03402, 0.03389]",104,neutral 0.68 + blue 0.27,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460226_no_bg.png,True,276508.0,combo_5,combo,0.414598
460227,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SF-1975-1-995.jpg,0.057076,#fdfdfd,"[""#fdfdfd"", ""#020204"", ""#9d9da1"", ""#a5a5a9"", ""#959599"", ""#adadb1"", ""#848589"", ""#a2a1a6""]","[0.043135, 0.028205, 0.02398, 0.023955, 0.022745, 0.022265, 0.0214, 0.020785]",104,neutral 0.68 + blue 0.27,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460227_no_bg.png,True,265358.0,combo_5,combo,0.512208
460263,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/DT3502.jpg,0.670432,#fefefe,"[""#fefefe"", ""#ab8234"", ""#a47c2c"", ""#a48133"", ""#a37d33"", ""#9c7b33"", ""#a4823c"", ""#3b6473""]","[0.03873, 0.004825, 0.004225, 0.00343, 0.003325, 0.003, 0.002995, 0.00299]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460263_no_bg.png,True,211202.0,multicolor,multicolor,0.609729
460264,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SF-1975-1-991.jpg,0.685636,#fdfdfd,"[""#fdfdfd"", ""#030203"", ""#0c0b0b"", ""#f4f4f4"", ""#ebebec"", ""#131314"", ""#e3e3e4"", ""#dbdbdc""]","[0.110465, 0.062005, 0.04016, 0.036425, 0.02656, 0.025865, 0.023365, 0.02132]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460264_no_bg.png,True,233065.0,multicolor,multicolor,0.540349
460265,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SF-1975-1-992.jpg,0.607396,#fdfdfd,"[""#fdfdfd"", ""#030203"", ""#0b0b0c"", ""#f3f3f4"", ""#ebebec"", ""#e3e3e4"", ""#131314"", ""#dbdbdd""]","[0.102905, 0.07606, 0.04559, 0.037005, 0.032905, 0.025815, 0.02409, 0.021755]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460265_no_bg.png,True,226745.0,multicolor,multicolor,0.511192
460268,False,bw_original,https://images.metmuseum.org/CRDImages/rl/original/SF-1975-1-987.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460268_no_bg.png,False,,,,
460270,False,bw_original,https://images.metmuseum.org/CRDImages/rl/original/SF-1975-1-1140.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460270_no_bg.png,False,,,,
460271,False,bw_original,https://images.metmuseum.org/CRDImages/rl/original/SF-1975-1-1139.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460271_no_bg.png,False,,,,
460272,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/DT3435.jpg,0.135272,#fefefe,"[""#fefefe"", ""#dbd4cb"", ""#e3dcd3"", ""#d3ccc3"", ""#ebe4db"", ""#dcdbd3"", ""#d4d3cc"", ""#cbc4bb""]","[0.01592, 0.010135, 0.00856, 0.00774, 0.007335, 0.00635, 0.00588, 0.00574]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460272_no_bg.png,True,307142.0,combo_1,combo,0.692076
460276,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/DT3550.jpg,0.48586,#020203,"[""#020203"", ""#fefefe"", ""#02040a"", ""#7b4403"", ""#030a0c"", ""#9a9b8d"", ""#744303"", ""#949a8c""]","[0.02706, 0.017095, 0.01285, 0.01042, 0.010075, 0.009015, 0.008835, 0.00817]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460276_no_bg.png,True,203398.0,multicolor,multicolor,0.261399
460277,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/DT3552.jpg,0.570372,#020202,"[""#020202"", ""#fefefe"", ""#030b0b"", ""#a39c83"", ""#02050a"", ""#9b957b"", ""#733c03"", ""#031313""]","[0.065585, 0.017125, 0.01595, 0.01245, 0.010445, 0.009235, 0.007655, 0.0075]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460277_no_bg.png,True,205776.0,multicolor,multicolor,0.56672
460278,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/DT3476.jpg,0.03512,#b46202,"[""#b46202"", ""#ba6402"", ""#d4cabc"", ""#fdfdfd"", ""#d4ccc2"", ""#ccc4bb"", ""#ab5d02"", ""#ccc2b4""]","[0.02262, 0.02022, 0.01178, 0.01055, 0.00979, 0.00927, 0.00879, 0.008615]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460278_no_bg.png,True,279372.0,combo_1,combo,0.532562
460279,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SF-1975-1-1138.jpg,0.674148,#fdfdfd,"[""#fdfdfd"", ""#cbcccb"", ""#c4c4c4"", ""#d3d4d3"", ""#bbbbbc"", ""#dbdbdb"", ""#b3b4b4"", ""#acacac""]","[0.08753, 0.052865, 0.051505, 0.04923, 0.046675, 0.043655, 0.04349, 0.04165]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460279_no_bg.png,True,309852.0,multicolor,multicolor,0.538502
460280,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/DT3496.jpg,0.548128,#fdfefd,"[""#fdfefd"", ""#f4f2e4"", ""#f4f3eb"", ""#eceadc"", ""#ecece3"", ""#f3ede3"", ""#f4fdfd"", ""#e4e3d4""]","[0.023325, 0.019785, 0.01726, 0.010735, 0.007895, 0.00746, 0.006365, 0.00617]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460280_no_bg.png,True,331266.0,combo_4,combo,0.453479
460652,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1648-1.jpg,0.005004,#fefefe,"[""#fefefe"", ""#020302"", ""#825c3b"", ""#7b5434"", ""#7c5b3b"", ""#24231b"", ""#131413"", ""#34342b""]","[0.02652344, 0.00478186, 0.00383517, 0.00310901, 0.00289924, 0.00272173, 0.00271635, 0.0027056]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460652_no_bg.png,True,185911.0,combo_2,combo,0.401997
460659,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1666-1.jpg,0.000632,#b3bcb4,"[""#b3bcb4"", ""#bbc4bc"", ""#9caba3"", ""#c3cbc4"", ""#dce2dc"", ""#a4b3ab"", ""#abb5ac"", ""#94a39b""]","[0.027185, 0.023795, 0.02038, 0.01998, 0.019935, 0.019385, 0.01889, 0.01885]",105,neutral 0.81 + green 0.10,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460659_no_bg.png,True,431833.0,combo_6,combo,0.71601
460660,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1665-1.jpg,0.00058,#3c3c33,"[""#3c3c33"", ""#44433a"", ""#423d34"", ""#4b443b"", ""#434136"", ""#5c5b4d"", ""#35342d"", ""#fefefe""]","[0.046405, 0.03237, 0.019205, 0.018935, 0.018235, 0.01768, 0.01717, 0.01691]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460660_no_bg.png,True,415250.0,combo_2,combo,0.662335
460664,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1667-1.jpg,0.000604,#6b7b7c,"[""#6b7b7c"", ""#ccdbdc"", ""#e4ebec"", ""#546463"", ""#747d7a"", ""#5c6c6b"", ""#fdfdfd"", ""#737b75""]","[0.02363118, 0.02197984, 0.02167442, 0.02123441, 0.01821128, 0.0179628, 0.01688089, 0.01663759]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460664_no_bg.png,True,193177.0,multicolor,multicolor,0.425285
460665,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1746-1.jpg,0.00052,#fdfdfd,"[""#fdfdfd"", ""#bbbbb4"", ""#b3b4ac"", ""#c3c3bc"", ""#d3d5d3"", ""#dbdddb"", ""#b5bab3"", ""#bcbdba""]","[0.025825, 0.023425, 0.02158, 0.018445, 0.01552, 0.01459, 0.01341, 0.013395]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460665_no_bg.png,True,212110.0,multicolor,multicolor,0.525652
460666,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1664_15.jpg,0.000424,#b3a483,"[""#b3a483"", ""#bbac8c"", ""#ab9c7c"", ""#c3b494"", ""#cbbb9c"", ""#d3c3a4"", ""#231c14"", ""#0b0301""]","[0.02242, 0.02178, 0.01994, 0.019895, 0.017305, 0.014995, 0.01331, 0.012975]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460666_no_bg.png,True,432961.0,combo_1,combo,0.626545
460673,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SLP1737-1.jpg,0.064844,#e5e2dc,"[""#e5e2dc"", ""#ebe9e5"", ""#fdfdfd"", ""#e5e5e2"", ""#dddad4"", ""#e2ddd5"", ""#8a847c"", ""#dbd4cc""]","[0.02399387, 0.01755233, 0.01540515, 0.01421796, 0.01302508, 0.01133233, 0.01091198, 0.00950325]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460673_no_bg.png,True,176045.0,combo_1,combo,0.649179
460675,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1742-1.jpg,0.00144,#cac5bb,"[""#cac5bb"", ""#c2bdb3"", ""#d2cdc3"", ""#cdc9be"", ""#c5c1b6"", ""#bab5ab"", ""#cdcac2"", ""#c5c3ba""]","[0.031435, 0.02741, 0.023035, 0.01964, 0.017695, 0.01721, 0.01621, 0.01554]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460675_no_bg.png,True,218561.0,combo_1,combo,0.737776
460676,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SLP1725-1.jpg,0.001016,#dddad3,"[""#dddad3"", ""#dad5cc"", ""#cdcac3"", ""#e1ddd6"", ""#d2cdc4"", ""#d6d2ca"", ""#e4e2dc"", ""#e1ded9""]","[0.07009, 0.04395, 0.02728, 0.026145, 0.025115, 0.02276, 0.0221, 0.020405]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460676_no_bg.png,True,211355.0,combo_1,combo,0.724803
460677,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1736-1.jpg,0.001748,#d5d2cb,"[""#d5d2cb"", ""#cdcac3"", ""#dddad4"", ""#d1cdc5"", ""#c5c2bb"", ""#c9c5bd"", ""#c1bdb5"", ""#d9d5ce""]","[0.059445, 0.053485, 0.041815, 0.040285, 0.038375, 0.03467, 0.033045, 0.027785]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460677_no_bg.png,True,217726.0,combo_1,combo,0.74064
460678,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1726-1.jpg,0.00308,#fdfdfd,"[""#fdfdfd"", ""#d4d2cc"", ""#cdcbc4"", ""#acaba4"", ""#dcdad4"", ""#e4e4e3"", ""#d2cdc4"", ""#a4a49b""]","[0.01668201, 0.01281241, 0.01227079, 0.00977932, 0.0086058, 0.00801603, 0.00739617, 0.00727581]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460678_no_bg.png,True,166167.0,combo_4,combo,0.663266
460679,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1738-1.jpg,0.001088,#e5e2dc,"[""#e5e2dc"", ""#dbd5cb"", ""#d3cbbc"", ""#d3cdc3"", ""#e2ddd4"", ""#dddad3"", ""#cbc3b4"", ""#fdfdfd""]","[0.02153583, 0.02133618, 0.02082129, 0.02066893, 0.01892463, 0.01589837, 0.01571448, 0.01549907]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460679_no_bg.png,True,190334.0,combo_1,combo,0.693426
460681,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1693_24.jpg,7.2e-05,#fefefd,"[""#fefefd"", ""#549373"", ""#4c8b6b"", ""#448364"", ""#4b8364"", ""#538b6d"", ""#5b9374"", ""#5c9b7b""]","[0.033735, 0.00945, 0.009395, 0.00861, 0.008485, 0.007835, 0.00678, 0.00664]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460681_no_bg.png,True,324787.0,multicolor,multicolor,0.534312
460689,False,url_fetch_error,https://images.metmuseum.org/CRDImages/rl/original/1690_20 composite retouch_Original.jpg,,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460689_no_bg.png,False,,,,
460715,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1694-1.jpg,0.03328,#fdfdfe,"[""#fdfdfe"", ""#032c64"", ""#032354"", ""#023473"", ""#03336c"", ""#032a5c"", ""#02255b"", ""#022d6b""]","[0.03558, 0.02439, 0.023725, 0.021515, 0.020285, 0.019335, 0.016395, 0.016385]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460715_no_bg.png,True,270005.0,blue,single,0.799673
460716,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1695-1.jpg,0.035704,#040303,"[""#040303"", ""#0c0a0b"", ""#fefefe"", ""#0a0504"", ""#130c0b"", ""#141313"", ""#1c1a1b"", ""#0b0905""]","[0.06875, 0.04424, 0.0395, 0.037815, 0.03036, 0.024455, 0.016885, 0.01663]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460716_no_bg.png,True,282451.0,combo_3,combo,0.524609
460717,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1686-1.jpg,2e-05,#03337c,"[""#03337c"", ""#033b83"", ""#023483"", ""#022c74"", ""#fdfdfd"", ""#033b8b"", ""#032354"", ""#032b6c""]","[0.02634479, 0.02459148, 0.02346936, 0.01979742, 0.01892577, 0.01855507, 0.01527888, 0.01470279]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460717_no_bg.png,True,199622.0,blue,single,0.882933
460718,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SLP1739-2.jpg,0.006528,#0b0c14,"[""#0b0c14"", ""#13141c"", ""#0e111c"", ""#131522"", ""#0b0b0d"", ""#0b0e19"", ""#1b1b24"", ""#151924""]","[0.116745, 0.067705, 0.064015, 0.05556, 0.053215, 0.05309, 0.027945, 0.027045]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460718_no_bg.png,True,207161.0,blue,single,1.0
460900,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1683_18.jpg,4e-06,#3b1c1b,"[""#3b1c1b"", ""#4b2422"", ""#331a1a"", ""#fdfdfd"", ""#5c2c2a"", ""#2e1b1a"", ""#64312d"", ""#95524d""]","[0.03101046, 0.02631461, 0.02301785, 0.02221412, 0.02101597, 0.01927456, 0.01756292, 0.01728013]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460900_no_bg.png,True,134374.0,combo_3,combo,0.719089
460983,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SLP1619.jpg,0.001864,#fefefd,"[""#fefefd"", ""#d4c3aa"", ""#ddcbb3"", ""#cdbba3"", ""#e5d3bb"", ""#ecdbc3"", ""#342313"", ""#d2bda3""]","[0.020345, 0.01451, 0.013695, 0.012315, 0.012135, 0.011585, 0.01094, 0.010055]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460983_no_bg.png,True,332948.0,combo_1,combo,0.698628
460984,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SLP1620-1.jpg,0.002368,#fefefd,"[""#fefefd"", ""#0c0302"", ""#34231c"", ""#2c1b14"", ""#3b231c"", ""#f3e3d4"", ""#fdf3e4"", ""#331b14""]","[0.02057636, 0.00631035, 0.0058288, 0.00573851, 0.00571343, 0.00570841, 0.00559304, 0.00556294]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/460984_no_bg.png,True,199355.0,multicolor,multicolor,0.571217
461193,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SLP1616.jpg,0.0068,#e4e5e3,"[""#e4e5e3"", ""#fdfefd"", ""#eaeae5"", ""#ebecea"", ""#e2e3dd"", ""#dcdddb"", ""#e6e9e4"", ""#dbdbd5""]","[0.03687, 0.034205, 0.023985, 0.023625, 0.018045, 0.01683, 0.01037, 0.00996]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461193_no_bg.png,True,301517.0,combo_4,combo,0.585852
461210,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1668-1.jpg,0.000568,#6b6b5c,"[""#6b6b5c"", ""#737364"", ""#7b7c6b"", ""#7b7563"", ""#736d5b"", ""#827d6a"", ""#fdfdfd"", ""#6d7164""]","[0.03773, 0.037085, 0.0223, 0.020835, 0.02072, 0.017665, 0.017135, 0.016745]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461210_no_bg.png,True,209065.0,multicolor,multicolor,0.598586
461218,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1748-1.jpg,0.028564,#fdfdfd,"[""#fdfdfd"", ""#eceae5"", ""#ececea"", ""#e4e2dc"", ""#e4e4e3"", ""#f3f3f3"", ""#dcdad4"", ""#d4d2cc""]","[0.02477616, 0.0242212, 0.02380189, 0.0170313, 0.01359668, 0.01355968, 0.01279506, 0.01199961]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461218_no_bg.png,True,162172.0,multicolor,multicolor,0.465837
461222,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1692-1.jpg,3.6e-05,#fdfdfd,"[""#fdfdfd"", ""#542423"", ""#531c1b"", ""#732b24"", ""#7b332c"", ""#5b2c2b"", ""#5b2423"", ""#531413""]","[0.02233626, 0.01501682, 0.01314837, 0.01239247, 0.01213696, 0.01163125, 0.01149285, 0.01107763]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461222_no_bg.png,True,187856.0,combo_3,combo,0.772769
461224,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1684-1.jpg,1.2e-05,#647c5b,"[""#647c5b"", ""#73846b"", ""#6b8164"", ""#7c8b73"", ""#d4e3cc"", ""#5b7c54"", ""#fdfdfd"", ""#5c7454""]","[0.032365, 0.022465, 0.0214, 0.019995, 0.01694, 0.016045, 0.014675, 0.014165]",2,green,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461224_no_bg.png,True,296954.0,green,single,0.799968
461338,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1677-1.jpg,0.00406,#fefefd,"[""#fefefd"", ""#fcfcf4"", ""#f4f4f3"", ""#ececeb"", ""#e3e3dd"", ""#ebebe4"", ""#e4e5e2"", ""#abaca3""]","[0.063485, 0.01316, 0.006915, 0.00535, 0.004795, 0.004755, 0.0047, 0.004655]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461338_no_bg.png,True,326360.0,combo_4,combo,0.749971
461493,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1663-1.jpg,0.000244,#5c5c53,"[""#5c5c53"", ""#54544c"", ""#64645b"", ""#938d82"", ""#4c4b44"", ""#83837b"", ""#8c8c83"", ""#8a857b""]","[0.031885, 0.023005, 0.02251, 0.019935, 0.019845, 0.01889, 0.017115, 0.017115]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461493_no_bg.png,True,423175.0,combo_4,combo,0.709142
461497,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1691-1.jpg,0.002544,#fdfdfd,"[""#fdfdfd"", ""#f4f2ed"", ""#eceae4"", ""#e3e2dc"", ""#f9f6f2"", ""#f4f4f3"", ""#f2ede5"", ""#f2eeea""]","[0.02759064, 0.02650757, 0.01641732, 0.01640508, 0.01522411, 0.01318648, 0.0089154, 0.00865229]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461497_no_bg.png,True,163425.0,combo_1,combo,0.622163
461500,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1687-1.jpg,0.000324,#744a44,"[""#744a44"", ""#fdfdfd"", ""#7c524c"", ""#6c423d"", ""#7b4b45"", ""#7b4e49"", ""#83524d"", ""#734642""]","[0.03358827, 0.0303914, 0.02453225, 0.02055733, 0.01933469, 0.01804324, 0.01695821, 0.01694233]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461500_no_bg.png,True,188935.0,combo_3,combo,0.767056
461501,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/1723-1.jpg,1.2e-05,#5b1d1b,"[""#5b1d1b"", ""#541c1a"", ""#5c2422"", ""#fefdfd"", ""#632523"", ""#531514"", ""#5c211e"", ""#6b2c2b""]","[0.03798828, 0.03272812, 0.03096436, 0.02521139, 0.02342169, 0.02272657, 0.01513721, 0.01422421]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461501_no_bg.png,True,192770.0,combo_3,combo,0.692433
461502,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SLP1749-1.jpg,0.000944,#b4b3ac,"[""#b4b3ac"", ""#acaba3"", ""#a5a39b"", ""#bcbab4"", ""#cccac4"", ""#c4c2bc"", ""#d3d2cc"", ""#9d9b93""]","[0.06924, 0.067805, 0.06398, 0.06154, 0.058495, 0.05266, 0.052455, 0.036665]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461502_no_bg.png,True,504859.0,combo_4,combo,0.772271
461503,True,eligible,https://images.metmuseum.org/CRDImages/rl/original/SLP1747-1.jpg,0.04412,#e4d4bb,"[""#e4d4bb"", ""#94826b"", ""#84745b"", ""#eadbc4"", ""#8c7c63"", ""#7c6b53"", ""#9c8b73"", ""#dcccb3""]","[0.04249094, 0.04167821, 0.03987213, 0.03703057, 0.034484, 0.02822896, 0.02624228, 0.02520078]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/461503_no_bg.png,True,166106.0,combo_1,combo,0.820805
463085,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf08-110-21s1.jpg,0.008904,#fdfdfd,"[""#fdfdfd"", ""#020202"", ""#03030b"", ""#b3b4b4"", ""#f4f3f4"", ""#bbbcbc"", ""#acacab"", ""#bcbcc3""]","[0.03529, 0.025265, 0.008955, 0.007905, 0.00749, 0.00742, 0.006685, 0.006335]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463085_no_bg.png,True,228356.0,multicolor,multicolor,0.574826
463086,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf08-110-22s1.jpg,0.003604,#fefefe,"[""#fefefe"", ""#1c242b"", ""#232c33"", ""#1c2324"", ""#a49384"", ""#938374"", ""#232b2c"", ""#9c8b7c""]","[0.01265, 0.005995, 0.005345, 0.00504, 0.004885, 0.00464, 0.00461, 0.00448]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463086_no_bg.png,True,218321.0,multicolor,multicolor,0.55945
463208,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf09-194-3s4.jpg,0.02376,#84847b,"[""#84847b"", ""#8c8c82"", ""#7c7c73"", ""#939384"", ""#74746b"", ""#c3c2b5"", ""#bbbbac"", ""#c4c5ba""]","[0.024015, 0.01941, 0.01738, 0.0157, 0.014525, 0.01436, 0.014195, 0.01413]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463208_no_bg.png,True,338748.0,combo_4,combo,0.817822
463529,True,eligible,https://images.metmuseum.org/CRDImages/md/original/sf11-163-2s7.jpg,0.008836,#6c6452,"[""#6c6452"", ""#837b64"", ""#6c624d"", ""#8c826c"", ""#645c4b"", ""#736b54"", ""#938473"", ""#7c735c""]","[0.016445, 0.0164, 0.015375, 0.015285, 0.01374, 0.013225, 0.01293, 0.012895]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/463529_no_bg.png,True,260639.0,combo_2,combo,0.863659
