object_id,cluster,cluster_type
47908,cluster_2,weird_cluster
47911,cluster_9,core
47914,cluster_9,core
47915,cluster_4,core
47920,cluster_2,weird_cluster
47921,cluster_9,core
47922,cluster_4,core
47923,cluster_9,core
47927,cluster_10,core
47929,cluster_2,weird_cluster
47935,cluster_6,core
47938,cluster_5,core
47939,cluster_8,core
47941,cluster_3,core
47942,cluster_4,core
47944,cluster_3,core
47945,cluster_4,core
47946,cluster_3,core
47947,cluster_4,core
47948,cluster_4,core
47949,cluster_7,core
47950,cluster_4,core
47951,cluster_5,core
47953,cluster_3,core
47958,cluster_4,core
47959,cluster_4,core
479661,cluster_4,core
479662,cluster_4,core
47970,cluster_5,core
47973,cluster_9,core
47977,cluster_9,core
47982,cluster_5,core
479830,cluster_4,core
47983,cluster_6,core
47985,cluster_7,core
47988,cluster_10,core
47989,cluster_8,core
47990,cluster_10,core
48012,cluster_5,core
48013,cluster_5,core
48015,cluster_8,core
48017,cluster_6,core
48027,cluster_7,core
48051,cluster_4,core
48052,cluster_6,core
48058,cluster_9,core
48084,cluster_7,core
48085,cluster_3,core
48086,cluster_10,core
48088,cluster_10,core
48096,cluster_10,core
48124,cluster_8,core
48126,cluster_3,core
48128,cluster_10,core
48129,cluster_4,core
48156,cluster_10,core
48159,cluster_1,weird_cluster
48172,cluster_7,core
48173,cluster_8,core
48174,cluster_8,core
48175,cluster_8,core
48187,cluster_7,core
48189,cluster_8,core
48202,cluster_10,core
48203,cluster_10,core
48204,cluster_10,core
48211,cluster_6,core
48216,cluster_3,core
48222,cluster_10,core
48223,cluster_3,core
48224,cluster_8,core
48228,cluster_10,core
48244,cluster_9,core
48246,cluster_8,core
48251,cluster_4,core
48254,cluster_9,core
48267,cluster_3,core
48271,cluster_6,core
48272,cluster_7,core
48275,cluster_8,core
48276,cluster_8,core
48278,cluster_10,core
48280,cluster_10,core
48281,cluster_8,core
48284,cluster_10,core
48285,cluster_9,core
48286,cluster_10,core
48304,cluster_10,core
48305,cluster_10,core
48306,cluster_10,core
48307,cluster_4,core
48308,cluster_9,core
48309,cluster_4,core
48310,cluster_4,core
48311,cluster_9,core
48312,cluster_4,core
48314,cluster_4,core
48316,cluster_4,core
48318,cluster_7,core
48324,cluster_10,core
48329,cluster_9,core
48330,cluster_8,core
48331,cluster_10,core
48332,cluster_4,core
48333,cluster_4,core
48334,cluster_4,core
48335,cluster_4,core
48337,cluster_9,core
48338,cluster_4,core
48339,cluster_10,core
48340,cluster_4,core
48343,cluster_10,core
48346,cluster_9,core
48351,cluster_4,core
48357,cluster_7,core
48359,cluster_1,weird_cluster
48369,cluster_4,core
48387,cluster_10,core
48390,cluster_4,core
48395,cluster_4,core
48411,cluster_7,core
48424,cluster_4,core
48425,cluster_7,core
48432,cluster_7,core
48451,cluster_7,core
48456,cluster_7,core
48461,cluster_6,core
48462,cluster_4,core
48466,cluster_9,core
48467,cluster_6,core
48480,cluster_7,core
48481,cluster_7,core
48482,cluster_8,core
48483,cluster_2,weird_cluster
48489,cluster_10,core
48504,cluster_3,core
48506,cluster_3,core
48507,cluster_3,core
48509,cluster_5,core
48516,cluster_10,core
48527,cluster_8,core
48532,cluster_3,core
48544,cluster_4,core
48546,cluster_9,core
48550,cluster_9,core
48551,cluster_9,core
48552,cluster_4,core
48558,cluster_9,core
48559,cluster_8,core
48560,cluster_10,core
48562,cluster_4,core
48564,cluster_10,core
48565,cluster_7,core
48566,cluster_9,core
48569,cluster_9,core
48570,cluster_4,core
48571,cluster_10,core
48572,cluster_10,core
48573,cluster_9,core
48574,cluster_9,core
48575,cluster_9,core
48577,cluster_3,core
48579,cluster_4,core
48580,cluster_8,core
48581,cluster_9,core
48590,cluster_9,core
48591,cluster_9,core
48592,cluster_9,core
48593,cluster_8,core
48594,cluster_10,core
48595,cluster_9,core
48596,cluster_10,core
48597,cluster_9,core
48598,cluster_9,core
48602,cluster_10,core
48603,cluster_8,core
48604,cluster_4,core
48608,cluster_9,core
48609,cluster_9,core
48610,cluster_9,core
48611,cluster_9,core
48612,cluster_9,core
48613,cluster_9,core
48615,cluster_9,core
48616,cluster_10,core
48620,cluster_9,core
48621,cluster_9,core
48625,cluster_10,core
48627,cluster_3,core
48628,cluster_9,core
48629,cluster_9,core
48631,cluster_10,core
48632,cluster_9,core
48633,cluster_10,core
48634,cluster_10,core
48635,cluster_10,core
48636,cluster_10,core
48637,cluster_9,core
48639,cluster_4,core
48640,cluster_7,core
48641,cluster_10,core
48643,cluster_9,core
48644,cluster_4,core
48645,cluster_10,core
48646,cluster_10,core
48647,cluster_10,core
48648,cluster_4,core
48649,cluster_8,core
48650,cluster_4,core
48654,cluster_9,core
48655,cluster_8,core
48660,cluster_9,core
48661,cluster_4,core
48663,cluster_10,core
48664,cluster_10,core
48665,cluster_9,core
48666,cluster_10,core
48669,cluster_9,core
48676,cluster_9,core
48677,cluster_4,core
48679,cluster_4,core
48682,cluster_9,core
48686,cluster_8,core
48689,cluster_3,core
48690,cluster_9,core
48691,cluster_9,core
48694,cluster_9,core
48695,cluster_9,core
48696,cluster_9,core
48697,cluster_9,core
48698,cluster_4,core
48699,cluster_9,core
48701,cluster_9,core
48702,cluster_10,core
48703,cluster_10,core
48706,cluster_10,core
48712,cluster_8,core
48713,cluster_10,core
48714,cluster_10,core
48716,cluster_10,core
48717,cluster_10,core
48720,cluster_3,core
487245,cluster_4,core
48725,cluster_9,core
48726,cluster_7,core
48727,cluster_4,core
487292,cluster_3,core
487341,cluster_4,core
48734,cluster_8,core
487350,cluster_4,core
487351,cluster_7,core
48735,cluster_9,core
48736,cluster_9,core
48740,cluster_9,core
48741,cluster_9,core
48742,cluster_8,core
48745,cluster_9,core
48746,cluster_9,core
487474,cluster_7,core
48747,cluster_9,core
48748,cluster_9,core
48749,cluster_9,core
48750,cluster_6,core
48751,cluster_9,core
48754,cluster_9,core
48755,cluster_9,core
487563,cluster_7,core
48757,cluster_8,core
48758,cluster_10,core
48759,cluster_9,core
48761,cluster_9,core
48762,cluster_9,core
48764,cluster_8,core
48765,cluster_9,core
48766,cluster_9,core
48767,cluster_9,core
48768,cluster_10,core
48769,cluster_9,core
48771,cluster_9,core
48772,cluster_4,core
48773,cluster_9,core
48774,cluster_9,core
48775,cluster_4,core
48776,cluster_9,core
48777,cluster_8,core
48781,cluster_9,core
48801,cluster_4,core
48809,cluster_1,weird_cluster
48811,cluster_1,weird_cluster
48840,cluster_9,core
48841,cluster_3,core
48842,cluster_9,core
48844,cluster_10,core
48846,cluster_10,core
48850,cluster_9,core
48852,cluster_10,core
48855,cluster_4,core
48859,cluster_9,core
49135,cluster_6,core
49136,cluster_7,core
49139,cluster_8,core
49142,cluster_5,core
49189,cluster_10,core
49191,cluster_9,core
49201,cluster_7,core
49203,cluster_7,core
49204,cluster_1,weird_cluster
49206,cluster_4,core
49207,cluster_9,core
49208,cluster_3,core
49214,cluster_2,weird_cluster
49215,cluster_10,core
49216,cluster_9,core
49222,cluster_4,core
49248,cluster_3,core
49261,cluster_3,core
49262,cluster_4,core
49264,cluster_6,core
49266,cluster_5,core
49267,cluster_3,core
49268,cluster_4,core
49269,cluster_9,core
49270,cluster_7,core
49272,cluster_7,core
49273,cluster_0,outliers
49274,cluster_3,core
49280,cluster_8,core
49293,cluster_8,core
49295,cluster_8,core
49296,cluster_8,core
49298,cluster_6,core
49299,cluster_9,core
49305,cluster_10,core
49308,cluster_3,core
49316,cluster_3,core
49318,cluster_8,core
49319,cluster_10,core
49323,cluster_10,core
49335,cluster_6,core
49344,cluster_9,core
49346,cluster_9,core
49349,cluster_5,core
49351,cluster_9,core
49352,cluster_9,core
49356,cluster_3,core
49359,cluster_8,core
49360,cluster_9,core
49362,cluster_8,core
49363,cluster_3,core
49364,cluster_8,core
49366,cluster_9,core
49425,cluster_6,core
49426,cluster_1,weird_cluster
49533,cluster_6,core
49553,cluster_4,core
49559,cluster_3,core
49825,cluster_10,core
49833,cluster_4,core
49850,cluster_9,core
49852,cluster_9,core
49855,cluster_10,core
49856,cluster_9,core
49857,cluster_10,core
49859,cluster_8,core
49861,cluster_3,core
49862,cluster_9,core
49864,cluster_7,core
49896,cluster_5,core
49898,cluster_5,core
49899,cluster_7,core
49900,cluster_7,core
49903,cluster_3,core
49905,cluster_4,core
49909,cluster_4,core
49914,cluster_4,core
49915,cluster_10,core
49920,cluster_9,core
49924,cluster_7,core
500028,cluster_6,core
50020,cluster_10,core
50026,cluster_10,core
50027,cluster_8,core
50033,cluster_10,core
50036,cluster_9,core
50037,cluster_8,core
50043,cluster_10,core
50143,cluster_8,core
50165,cluster_6,core
50186,cluster_7,core
50187,cluster_10,core
50192,cluster_10,core
50211,cluster_4,core
50213,cluster_7,core
50226,cluster_7,core
50229,cluster_7,core
50230,cluster_4,core
50235,cluster_10,core
50236,cluster_8,core
50247,cluster_9,core
50305,cluster_7,core
50311,cluster_3,core
50313,cluster_5,core
50314,cluster_2,weird_cluster
50315,cluster_8,core
50316,cluster_7,core
50317,cluster_3,core
50328,cluster_10,core
50329,cluster_8,core
50331,cluster_3,core
50332,cluster_4,core
50333,cluster_7,core
50334,cluster_7,core
50335,cluster_4,core
50338,cluster_10,core
50349,cluster_9,core
50350,cluster_10,core
50354,cluster_11,core
50355,cluster_1,weird_cluster
50356,cluster_1,weird_cluster
50357,cluster_10,core
50359,cluster_1,weird_cluster
50362,cluster_9,core
50463,cluster_10,core
50473,cluster_9,core
50502,cluster_4,core
50506,cluster_9,core
50524,cluster_10,core
50536,cluster_6,core
50547,cluster_6,core
50548,cluster_10,core
50563,cluster_5,core
50567,cluster_8,core
50568,cluster_10,core
50655,cluster_7,core
50659,cluster_5,core
50692,cluster_10,core
50694,cluster_9,core
50700,cluster_7,core
50702,cluster_7,core
50707,cluster_5,core
50708,cluster_7,core
50709,cluster_7,core
50713,cluster_9,core
50714,cluster_9,core
50720,cluster_3,core
50722,cluster_4,core
50726,cluster_10,core
50735,cluster_9,core
50737,cluster_4,core
50738,cluster_9,core
50739,cluster_8,core
50740,cluster_9,core
50741,cluster_9,core
50742,cluster_4,core
50743,cluster_9,core
50747,cluster_9,core
50748,cluster_9,core
50749,cluster_9,core
50765,cluster_8,core
50770,cluster_5,core
50773,cluster_10,core
50777,cluster_4,core
50783,cluster_10,core
50813,cluster_9,core
50815,cluster_10,core
50816,cluster_9,core
50817,cluster_9,core
50819,cluster_4,core
50820,cluster_9,core
50824,cluster_9,core
50830,cluster_3,core
50834,cluster_9,core
50837,cluster_9,core
50839,cluster_9,core
50840,cluster_9,core
50841,cluster_9,core
50842,cluster_9,core
50844,cluster_9,core
50846,cluster_8,core
50848,cluster_3,core
50880,cluster_10,core
50881,cluster_10,core
50883,cluster_8,core
50884,cluster_10,core
50885,cluster_0,outliers
50886,cluster_9,core
50891,cluster_9,core
50906,cluster_4,core
50907,cluster_9,core
50908,cluster_10,core
50919,cluster_3,core
50921,cluster_10,core
50935,cluster_9,core
50938,cluster_10,core
50942,cluster_9,core
50943,cluster_9,core
50944,cluster_4,core
50948,cluster_9,core
50950,cluster_9,core
50952,cluster_10,core
50960,cluster_2,weird_cluster
50971,cluster_3,core
50973,cluster_6,core
50975,cluster_6,core
50981,cluster_10,core
50989,cluster_5,core
50995,cluster_5,core
50998,cluster_9,core
50999,cluster_9,core
51000,cluster_10,core
51001,cluster_10,core
51002,cluster_10,core
51003,cluster_8,core
51005,cluster_9,core
51007,cluster_8,core
51008,cluster_4,core
51009,cluster_9,core
51010,cluster_9,core
51011,cluster_10,core
51012,cluster_3,core
51013,cluster_8,core
51014,cluster_4,core
51015,cluster_5,core
51017,cluster_10,core
51018,cluster_10,core
51019,cluster_10,core
51020,cluster_8,core
51021,cluster_8,core
51023,cluster_3,core
51024,cluster_7,core
51025,cluster_4,core
51026,cluster_7,core
51027,cluster_10,core
51032,cluster_9,core
51041,cluster_10,core
51044,cluster_8,core
51045,cluster_3,core
51049,cluster_5,core
51050,cluster_8,core
51056,cluster_10,core
51063,cluster_9,core
51064,cluster_10,core
51066,cluster_4,core
51067,cluster_10,core
51080,cluster_6,core
51106,cluster_10,core
51124,cluster_9,core
51130,cluster_4,core
51133,cluster_10,core
51134,cluster_6,core
51138,cluster_8,core
51142,cluster_4,core
51160,cluster_3,core
51161,cluster_9,core
51163,cluster_0,outliers
51168,cluster_10,core
51173,cluster_0,outliers
51179,cluster_10,core
51183,cluster_7,core
51187,cluster_3,core
51192,cluster_10,core
51206,cluster_4,core
51210,cluster_4,core
51213,cluster_7,core
51217,cluster_4,core
51218,cluster_4,core
51222,cluster_3,core
51223,cluster_9,core
51224,cluster_10,core
51232,cluster_9,core
51247,cluster_10,core
51359,cluster_4,core
51946,cluster_3,core
52014,cluster_4,core
52017,cluster_10,core
52018,cluster_10,core
52019,cluster_9,core
52020,cluster_9,core
52021,cluster_4,core
52022,cluster_10,core
52023,cluster_9,core
52024,cluster_8,core
52026,cluster_9,core
52029,cluster_10,core
52032,cluster_5,core
52033,cluster_8,core
52034,cluster_8,core
52036,cluster_10,core
52038,cluster_9,core
52039,cluster_4,core
52040,cluster_9,core
52041,cluster_9,core
52043,cluster_10,core
52044,cluster_7,core
52046,cluster_10,core
52047,cluster_9,core
52049,cluster_9,core
52050,cluster_5,core
52052,cluster_9,core
52053,cluster_9,core
52054,cluster_5,core
52055,cluster_10,core
52056,cluster_10,core
52057,cluster_9,core
52058,cluster_5,core
52059,cluster_5,core
52061,cluster_10,core
52063,cluster_9,core
52064,cluster_4,core
52065,cluster_10,core
52066,cluster_10,core
52067,cluster_6,core
52069,cluster_2,weird_cluster
52075,cluster_7,core
52076,cluster_9,core
52081,cluster_5,core
52085,cluster_5,core
52089,cluster_7,core
52208,cluster_3,core
52214,cluster_10,core
52215,cluster_3,core
52216,cluster_3,core
52217,cluster_3,core
52218,cluster_3,core
52219,cluster_3,core
52220,cluster_7,core
52222,cluster_7,core
52224,cluster_10,core
52252,cluster_7,core
52259,cluster_6,core
52260,cluster_3,core
52261,cluster_7,core
52298,cluster_4,core
52300,cluster_6,core
52304,cluster_10,core
52305,cluster_10,core
52377,cluster_3,core
52383,cluster_7,core
52390,cluster_9,core
52391,cluster_9,core
52397,cluster_10,core
52398,cluster_8,core
52399,cluster_5,core
52400,cluster_10,core
52401,cluster_10,core
52436,cluster_10,core
52442,cluster_7,core
52461,cluster_0,outliers
52470,cluster_7,core
52479,cluster_6,core
52491,cluster_7,core
52492,cluster_7,core
52506,cluster_7,core
52513,cluster_1,weird_cluster
52514,cluster_7,core
52517,cluster_2,weird_cluster
52518,cluster_9,core
52524,cluster_5,core
52546,cluster_5,core
52547,cluster_6,core
52562,cluster_3,core
52563,cluster_7,core
52568,cluster_2,weird_cluster
52569,cluster_1,weird_cluster
52579,cluster_9,core
52605,cluster_9,core
52609,cluster_9,core
52610,cluster_9,core
52611,cluster_8,core
52624,cluster_7,core
52626,cluster_3,core
52638,cluster_7,core
52639,cluster_7,core
52656,cluster_8,core
52658,cluster_3,core
52659,cluster_4,core
52662,cluster_4,core
52679,cluster_8,core
52681,cluster_10,core
52682,cluster_10,core
52685,cluster_9,core
52709,cluster_7,core
52711,cluster_8,core
52712,cluster_8,core
52719,cluster_4,core
52720,cluster_4,core
52732,cluster_4,core
52736,cluster_9,core
52739,cluster_3,core
52753,cluster_7,core
52755,cluster_7,core
52765,cluster_3,core
52767,cluster_4,core
52777,cluster_4,core
52778,cluster_6,core
52780,cluster_4,core
52794,cluster_5,core
52797,cluster_3,core
52798,cluster_3,core
52801,cluster_9,core
52802,cluster_9,core
52803,cluster_7,core
52804,cluster_10,core
52806,cluster_9,core
52807,cluster_8,core
52808,cluster_9,core
52809,cluster_9,core
52810,cluster_9,core
52811,cluster_9,core
52812,cluster_9,core
52813,cluster_4,core
52834,cluster_8,core
52906,cluster_10,core
52907,cluster_10,core
52908,cluster_10,core
52916,cluster_9,core
52921,cluster_10,core
52922,cluster_9,core
52923,cluster_9,core
52930,cluster_10,core
52932,cluster_9,core
52933,cluster_9,core
52936,cluster_9,core
52939,cluster_4,core
52941,cluster_9,core
52942,cluster_9,core
52943,cluster_10,core
52945,cluster_10,core
52960,cluster_4,core
52971,cluster_10,core
52972,cluster_9,core
52975,cluster_9,core
52976,cluster_8,core
52978,cluster_10,core
52983,cluster_9,core
52984,cluster_3,core
53006,cluster_1,weird_cluster
53157,cluster_5,core
53203,cluster_7,core
53419,cluster_1,weird_cluster
53468,cluster_8,core
53613,cluster_7,core
53616,cluster_7,core
53618,cluster_9,core
53627,cluster_7,core
53628,cluster_4,core
53765,cluster_7,core
53767,cluster_4,core
53773,cluster_3,core
53774,cluster_8,core
53775,cluster_9,core
53777,cluster_4,core
53798,cluster_10,core
53825,cluster_9,core
53826,cluster_8,core
53828,cluster_7,core
53846,cluster_3,core
53853,cluster_7,core
53855,cluster_8,core
53856,cluster_6,core
53891,cluster_9,core
53901,cluster_10,core
53930,cluster_8,core
53944,cluster_10,core
53956,cluster_10,core
53961,cluster_4,core
53964,cluster_3,core
54084,cluster_3,core
56164,cluster_7,core
56587,cluster_7,core
5713,cluster_11,core
57355,cluster_4,core
57356,cluster_7,core
57357,cluster_4,core
57358,cluster_4,core
57359,cluster_8,core
57362,cluster_10,core
57365,cluster_8,core
57366,cluster_10,core
57367,cluster_6,core
57368,cluster_8,core
57369,cluster_7,core
57370,cluster_5,core
57400,cluster_10,core
57403,cluster_4,core
57404,cluster_4,core
57405,cluster_3,core
57406,cluster_4,core
57417,cluster_3,core
57422,cluster_5,core
57425,cluster_5,core
57434,cluster_5,core
57435,cluster_5,core
57436,cluster_5,core
57438,cluster_10,core
57441,cluster_8,core
57488,cluster_10,core
57489,cluster_10,core
57492,cluster_3,core
57502,cluster_6,core
57511,cluster_8,core
57515,cluster_5,core
57517,cluster_5,core
57520,cluster_6,core
57522,cluster_7,core
61634,cluster_4,core
623442,cluster_9,core
623467,cluster_9,core
623468,cluster_8,core
623469,cluster_8,core
623470,cluster_8,core
623471,cluster_8,core
623473,cluster_8,core
623474,cluster_8,core
623475,cluster_9,core
623476,cluster_9,core
623478,cluster_9,core
623479,cluster_9,core
623500,cluster_8,core
62527,cluster_10,core
62528,cluster_10,core
62530,cluster_8,core
62533,cluster_10,core
62541,cluster_4,core
62545,cluster_3,core
62546,cluster_4,core
62547,cluster_4,core
62549,cluster_3,core
62550,cluster_4,core
62551,cluster_6,core
62552,cluster_3,core
62553,cluster_3,core
62555,cluster_4,core
62556,cluster_7,core
62557,cluster_7,core
62558,cluster_4,core
62559,cluster_8,core
625629,cluster_5,core
62563,cluster_6,core
62571,cluster_7,core
62573,cluster_7,core
62587,cluster_7,core
62588,cluster_3,core
62589,cluster_7,core
62590,cluster_7,core
62591,cluster_7,core
62595,cluster_5,core
62597,cluster_5,core
62598,cluster_7,core
62601,cluster_3,core
62602,cluster_3,core
62606,cluster_8,core
62609,cluster_6,core
62611,cluster_4,core
62614,cluster_5,core
62615,cluster_4,core
62626,cluster_7,core
62627,cluster_10,core
62630,cluster_10,core
62633,cluster_5,core
62634,cluster_7,core
62635,cluster_3,core
62636,cluster_3,core
62638,cluster_7,core
62640,cluster_7,core
62642,cluster_6,core
62656,cluster_3,core
62658,cluster_3,core
62666,cluster_8,core
62668,cluster_10,core
62677,cluster_6,core
62681,cluster_3,core
62684,cluster_5,core
62686,cluster_6,core
62692,cluster_4,core
62694,cluster_7,core
62697,cluster_6,core
62701,cluster_8,core
62702,cluster_6,core
62703,cluster_3,core
62704,cluster_3,core
62706,cluster_4,core
62707,cluster_6,core
62708,cluster_4,core
62710,cluster_4,core
62711,cluster_3,core
62712,cluster_8,core
62713,cluster_7,core
62714,cluster_3,core
62715,cluster_6,core
62717,cluster_5,core
62721,cluster_3,core
62722,cluster_7,core
62724,cluster_8,core
62754,cluster_7,core
62757,cluster_5,core
62759,cluster_7,core
62760,cluster_7,core
62761,cluster_4,core
62762,cluster_7,core
62763,cluster_7,core
62764,cluster_3,core
62765,cluster_4,core
62768,cluster_4,core
62769,cluster_5,core
62770,cluster_5,core
62771,cluster_7,core
62772,cluster_3,core
62792,cluster_10,core
62863,cluster_4,core
62867,cluster_10,core
62871,cluster_8,core
62877,cluster_6,core
62905,cluster_7,core
62909,cluster_10,core
62910,cluster_9,core
62916,cluster_4,core
62917,cluster_1,weird_cluster
62922,cluster_3,core
62937,cluster_8,core
62941,cluster_7,core
62942,cluster_8,core
62943,cluster_3,core
629700,cluster_1,weird_cluster
62995,cluster_6,core
62998,cluster_3,core
63007,cluster_4,core
63020,cluster_4,core
63035,cluster_10,core
63047,cluster_7,core
63048,cluster_0,outliers
63049,cluster_3,core
63054,cluster_3,core
63057,cluster_9,core
63061,cluster_7,core
63065,cluster_1,weird_cluster
63069,cluster_7,core
63070,cluster_7,core
63071,cluster_9,core
63081,cluster_3,core
63082,cluster_5,core
63083,cluster_11,core
63084,cluster_6,core
63085,cluster_3,core
63087,cluster_3,core
63088,cluster_4,core
63090,cluster_3,core
63093,cluster_4,core
63094,cluster_6,core
63096,cluster_3,core
63097,cluster_3,core
63099,cluster_4,core
63100,cluster_3,core
63101,cluster_4,core
63102,cluster_6,core
63103,cluster_7,core
63108,cluster_8,core
63109,cluster_7,core
63119,cluster_5,core
63120,cluster_7,core
63122,cluster_5,core
63123,cluster_7,core
63124,cluster_3,core
63125,cluster_6,core
63126,cluster_3,core
63127,cluster_3,core
63128,cluster_3,core
63129,cluster_3,core
63131,cluster_4,core
63132,cluster_4,core
63133,cluster_3,core
63134,cluster_3,core
63135,cluster_4,core
63136,cluster_7,core
63137,cluster_3,core
63138,cluster_7,core
63140,cluster_3,core
63141,cluster_4,core
63142,cluster_7,core
63189,cluster_7,core
63313,cluster_7,core
63328,cluster_5,core
63329,cluster_6,core
63526,cluster_6,core
63531,cluster_7,core
63539,cluster_2,weird_cluster
63545,cluster_7,core
63548,cluster_8,core
63550,cluster_10,core
63565,cluster_3,core
63695,cluster_5,core
63941,cluster_3,core
63942,cluster_7,core
64119,cluster_6,core
643549,cluster_11,core
644110,cluster_9,core
644111,cluster_9,core
647271,cluster_3,core
64921,cluster_7,core
651241,cluster_11,core
651287,cluster_5,core
651289,cluster_4,core
651290,cluster_5,core
65596,cluster_6,core
658676,cluster_7,core
658718,cluster_8,core
658719,cluster_0,outliers
662967,cluster_3,core
666591,cluster_3,core
666592,cluster_6,core
667252,cluster_4,core
667254,cluster_3,core
667256,cluster_10,core
667257,cluster_10,core
667258,cluster_10,core
667259,cluster_4,core
667264,cluster_10,core
668677,cluster_4,core
670804,cluster_4,core
670806,cluster_8,core
670807,cluster_10,core
670808,cluster_1,weird_cluster
670809,cluster_0,outliers
670810,cluster_6,core
670812,cluster_6,core
670813,cluster_3,core
670815,cluster_8,core
670987,cluster_7,core
670989,cluster_5,core
670990,cluster_3,core
670991,cluster_3,core
670992,cluster_7,core
670994,cluster_7,core
670995,cluster_7,core
671535,cluster_9,core
671536,cluster_8,core
671537,cluster_8,core
675861,cluster_9,core
675862,cluster_9,core
680974,cluster_3,core
701291,cluster_9,core
706069,cluster_10,core
706316,cluster_9,core
708056,cluster_9,core
708306,cluster_4,core
715459,cluster_10,core
72312,cluster_9,core
72324,cluster_3,core
72420,cluster_1,weird_cluster
72737,cluster_5,core
72738,cluster_3,core
73216,cluster_5,core
73217,cluster_7,core
73366,cluster_10,core
73635,cluster_2,weird_cluster
73676,cluster_4,core
73810,cluster_0,outliers
74243,cluster_10,core
74426,cluster_2,weird_cluster
747034,cluster_4,core
748293,cluster_7,core
748303,cluster_0,outliers
748327,cluster_0,outliers
752044,cluster_1,weird_cluster
75591,cluster_0,outliers
75831,cluster_7,core
75915,cluster_7,core
75938,cluster_4,core
76114,cluster_3,core
761272,cluster_7,core
762252,cluster_11,core
762253,cluster_11,core
76452,cluster_9,core
765030,cluster_8,core
76733,cluster_8,core
769061,cluster_5,core
770913,cluster_6,core
770914,cluster_6,core
770916,cluster_4,core
770917,cluster_3,core
770920,cluster_2,weird_cluster
770921,cluster_0,outliers
770922,cluster_6,core
770923,cluster_3,core
770925,cluster_3,core
770927,cluster_6,core
770928,cluster_3,core
770931,cluster_4,core
770932,cluster_6,core
770933,cluster_2,weird_cluster
770934,cluster_6,core
770938,cluster_1,weird_cluster
770939,cluster_6,core
770940,cluster_7,core
770941,cluster_7,core
770942,cluster_4,core
770945,cluster_7,core
770946,cluster_6,core
770951,cluster_4,core
770952,cluster_3,core
770953,cluster_3,core
770959,cluster_6,core
770961,cluster_10,core
770962,cluster_5,core
770969,cluster_4,core
770970,cluster_4,core
770971,cluster_3,core
770973,cluster_4,core
770974,cluster_4,core
770975,cluster_1,weird_cluster
770977,cluster_4,core
770979,cluster_8,core
770986,cluster_3,core
770987,cluster_3,core
770999,cluster_9,core
771000,cluster_5,core
771006,cluster_3,core
771009,cluster_5,core
771015,cluster_6,core
771016,cluster_6,core
771019,cluster_6,core
771021,cluster_6,core
771022,cluster_6,core
771023,cluster_7,core
771024,cluster_4,core
771025,cluster_3,core
771026,cluster_6,core
771028,cluster_6,core
771029,cluster_6,core
771030,cluster_4,core
771031,cluster_4,core
771034,cluster_8,core
771035,cluster_3,core
771036,cluster_6,core
771037,cluster_9,core
771038,cluster_0,outliers
771039,cluster_0,outliers
771041,cluster_4,core
771043,cluster_3,core
771045,cluster_6,core
771046,cluster_10,core
771047,cluster_0,outliers
771050,cluster_3,core
771052,cluster_2,weird_cluster
771053,cluster_1,weird_cluster
771056,cluster_3,core
771060,cluster_6,core
771061,cluster_3,core
771063,cluster_8,core
771064,cluster_8,core
771065,cluster_3,core
771066,cluster_6,core
771067,cluster_6,core
771068,cluster_1,weird_cluster
771072,cluster_6,core
771073,cluster_3,core
771081,cluster_8,core
774589,cluster_9,core
78006,cluster_9,core
78432,cluster_7,core
823194,cluster_4,core
823195,cluster_8,core
828443,cluster_8,core
828462,cluster_3,core
828493,cluster_7,core
830412,cluster_9,core
830413,cluster_9,core
830414,cluster_9,core
833900,cluster_7,core
833902,cluster_7,core
833904,cluster_5,core
838101,cluster_9,core
839471,cluster_8,core
841274,cluster_9,core
848434,cluster_8,core
848435,cluster_8,core
848436,cluster_8,core
848444,cluster_8,core
851660,cluster_6,core
851661,cluster_3,core
851662,cluster_7,core
853841,cluster_6,core
853980,cluster_6,core
853981,cluster_3,core
856856,cluster_3,core
857949,cluster_2,weird_cluster
871715,cluster_9,core
871729,cluster_4,core
871864,cluster_3,core
871928,cluster_10,core
871929,cluster_6,core
871960,cluster_7,core
890331,cluster_8,core
890336,cluster_6,core
890351,cluster_8,core
892635,cluster_3,core
894321,cluster_3,core
902207,cluster_3,core
910524,cluster_7,core
9179,cluster_9,core
9180,cluster_9,core
918706,cluster_7,core
9367,cluster_7,core
